Nom Centreon,CRITCAL,CRITICAL,CRITICAL1,CRITICAL15,CRITICAL5,DISK,WARNING,WARNING1,WARNING15,WARNING5
EENVD-EWM01,,150,,,,,95,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,free<=100M,,,,C:,free<=999M,,,
EENVD-EWM01,,none,,,,D:,free<= 10%,,,
EENVD-EWM01,,none,,,,I:,free<=10%,,,
EENVD-EWM01,,none,,,,K:,free<=10%,,,
EENVD-EWM01,,none,,,,T:,free<=10%,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
pcyy811p6,,90,,,,/oracle/stage/11204,87,,,
pcyy811p6,,90,,,,/oracle/stage/112_64,87,,,
pcyy811p6,,99,,,,/outillage,95,,,
pcyy811p6,,99,,,,/outillage/oi2centagent,95,,,
pcyy811p6,,99,,,,/outillage/patrol,95,,,
pcyy811p6,,90,,,,/sapmnt/FP3,87,,,
pcyy811p6,,90,,,,/tmp,87,,,
pcyy811p6,,90,,,,/usr,87,,,
pcyy811p6,,99,,,,/usr/HORCM,95,,,
pcyy811p6,,90,,,,/usr/sap,87,,,
pcyy811p6,,95,,,,/usr/sap/DAA,92,,,
pcyy811p6,,95,,,,/usr/sap/FP3,92,,,
pcyy811p6,,95,,,,/usr/sap/FP3/AD_FP3530,92,,,
pcyy811p6,,95,,,,/usr/sap/FP3/put,92,,,
pcyy811p6,,95,,,,/usr/sap/SMD,92,,,
pcyy811p6,,95,,,,/usr/sap/appFP3,92,,,
pcyy811p6,,95,,,,/usr/sap/appFP3/reprises,92,,,
pcyy811p6,,95,,,,/usr/sap/arch_leg/FP3,92,,,
pcyy811p6,,95,,,,/usr/sap/trans/FP3,92,,,
pcyy811p6,,90,,,,/var,87,,,
pcyy811p6,,90,,,,/var/outillage,87,,,
pcyy811p6,,,,,,,,,,
pcyy811p6,,,,,,,,,,
pcyy811p6,,,,,,,,,,
pcyy811p6,,,,,,,,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,1:,,,,,1:,,,
pcyy811p6,,150,,,,,80,,,
pcyy811p6,,,,,,,,,,
pcyy811p6_SAP_PAS_FC3_30,,5,,,,,1,,,
pcyy811p6_SAP_PAS_FC3_30,,90,,,,,80,,,
pcyy811p6_SAP_PAS_FC3_30,,,,,,,,,,
pcyy811p6_SAP_PAS_FC3_30,,90,,,,,80,,,
pcyy811p6_SAP_PAS_FC3_30,,,,,,,,,,
pcyy811p6_SAP_PAS_FC3_30,,,,,,,,,,
pcyy811p6_SAP_PAS_FC3_30,,,,,,,,,,
pcyy811p6_SAP_PAS_FC3_30,,6:,,,,,:,,,
pcyy811p6_SAP_PAS_FC3_30,,1:1,,,,,:,,,
pcyy811p6_SAP_PAS_FC3_30,,2:,,,,,:,,,
pcyy811p6_SAP_PAS_FC3_30,,1:1,,,,,:,,,
pcyy812p6,,150,,,,,95,,,
pcyy812p6,,,,,,,,,,
pcyy812p6,,99,,,,/,85,,,
pcyy812p6,,99,,,,/NMON,95,,,
pcyy812p6,,99,,,,/OmniVision,95,,,
pcyy812p6,,99,,,,/appli/OmniVision/investigation,95,,,
pcyy812p6,,90,,,,/exploit,87,,,
pcyy812p6,,90,,,,/home,87,,,
pcyy812p6,,99,,,,/home/fp4adm,95,,,
pcyy812p6,,99,,,,/legato,95,,,
pcyy812p6,,99,,,,/opt,95,,,
pcyy812p6,,90,,,,/oracle,87,,,
pcyy812p6,,90,,,,/oracle/FP4,87,,,
pcyy812p6,,90,,,,/oracle/FP4/11204,87,,,
pcyy812p6,,90,,,,/oracle/FP4/mirrlogA,87,,,
pcyy812p6,,90,,,,/oracle/FP4/mirrlogB,87,,,
pcyy812p6,,90,,,,/oracle/FP4/origlogA,87,,,
pcyy812p6,,90,,,,/oracle/FP4/origlogB,87,,,
pcyy812p6,,90,,,,/oracle/FP4/saparch,87,,,
pcyy812p6,,98,,,,/oracle/FP4/sapdata1,97,,,
pcyy812p6,,98,,,,/oracle/FP4/sapdata10,97,,,
pcyy812p6,,98,,,,/oracle/FP4/sapdata2,97,,,
pcyy812p6,,98,,,,/oracle/FP4/sapdata3,97,,,
pcyy812p6,,98,,,,/oracle/FP4/sapdata4,97,,,
pcyy812p6,,90,,,,/oracle/FP4/sapreorg,87,,,
pcyy812p6,,90,,,,/oracle/stage/11204,87,,,
pcyy812p6,,90,,,,/oracle/stage/112_64,87,,,
pcyy812p6,,99,,,,/outillage,95,,,
pcyy812p6,,99,,,,/outillage/oi2centagent,95,,,
pcyy812p6,,99,,,,/outillage/patrol,95,,,
pcyy812p6,,90,,,,/sapmnt/FP4,87,,,
pcyy812p6,,90,,,,/tmp,87,,,
pcyy812p6,,90,,,,/usr,87,,,
pcyy812p6,,99,,,,/usr/HORCM,95,,,
pcyy812p6,,90,,,,/usr/sap,87,,,
pcyy812p6,,95,,,,/usr/sap/DAA,92,,,
pcyy812p6,,95,,,,/usr/sap/FP4,92,,,
pcyy812p6,,95,,,,/usr/sap/FP4/AD_FP4540,92,,,
pcyy812p6,,95,,,,/usr/sap/FP4/put,92,,,
pcyy812p6,,95,,,,/usr/sap/SMD,92,,,
pcyy812p6,,95,,,,/usr/sap/appFP4,92,,,
pcyy812p6,,95,,,,/usr/sap/appFP4/ACL,92,,,
pcyy812p6,,95,,,,/usr/sap/appFP4/reprises,92,,,
pcyy812p6,,95,,,,/usr/sap/arch_leg/FP4,92,,,
pcyy812p6,,95,,,,/usr/sap/trans/FP4,92,,,
pcyy812p6,,90,,,,/var,87,,,
pcyy812p6,,90,,,,/var/outillage,87,,,
pcyy812p6,,,,,,,,,,
pcyy812p6,,,,,,,,,,
pcyy812p6,,,,,,,,,,
pcyy812p6,,,,,,,,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,1:,,,,,1:,,,
pcyy812p6,,150,,,,,80,,,
pcyy812p6,,,,,,,,,,
pcyy812p6_SAP_PAS_FC4_40,,5,,,,,1,,,
pcyy812p6_SAP_PAS_FC4_40,,90,,,,,80,,,
pcyy812p6_SAP_PAS_FC4_40,,,,,,,,,,
pcyy812p6_SAP_PAS_FC4_40,,90,,,,,80,,,
pcyy812p6_SAP_PAS_FC4_40,,,,,,,,,,
pcyy812p6_SAP_PAS_FC4_40,,,,,,,,,,
pcyy812p6_SAP_PAS_FC4_40,,,,,,,,,,
pcyy812p6_SAP_PAS_FC4_40,,6:,,,,,:,,,
pcyy812p6_SAP_PAS_FC4_40,,1:1,,,,,:,,,
pcyy812p6_SAP_PAS_FC4_40,,2:,,,,,:,,,
pcyy812p6_SAP_PAS_FC4_40,,1:1,,,,,:,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,150,,,,,95,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,99,,,,/,85,,,
pcyy915p6,,99,,,,/NMON,95,,,
pcyy915p6,,99,,,,/OmniVision,95,,,
pcyy915p6,,99,,,,/appli/OmniVision/investigation,95,,,
pcyy915p6,,99,,,,/appli/ssie7,95,,,
pcyy915p6,,99,,,,/controlm/agt_8.0.00,95,,,
pcyy915p6,,99,,,,/controlm/agt_8.0.00/ctm/sysout,95,,,
pcyy915p6,99,90,,,,/exploit,87,,,
pcyy915p6,99,90,,,,/home,87,,,
pcyy915p6,,99,,,,/home/fp3adm,95,,,
pcyy915p6,,99,,,,/legato,95,,,
pcyy915p6,,99,,,,/opt,95,,,
pcyy915p6,99,90,,,,/oracle,87,,,
pcyy915p6,99,90,,,,/oracle/FP3,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/11204,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/112_64,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/mirrlogA,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/mirrlogB,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/origlogA,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/origlogB,87,,,
pcyy915p6,99,90,,,,/oracle/FP3/saparch,87,,,
pcyy915p6,99,98,,,,/oracle/FP3/sapdata1,97,,,
pcyy915p6,99,98,,,,/oracle/FP3/sapdata10,97,,,
pcyy915p6,99,98,,,,/oracle/FP3/sapdata2,97,,,
pcyy915p6,99,98,,,,/oracle/FP3/sapdata3,97,,,
pcyy915p6,99,98,,,,/oracle/FP3/sapdata4,97,,,
pcyy915p6,99,90,,,,/oracle/FP3/sapreorg,87,,,
pcyy915p6,99,90,,,,/oracle/stage/11204,87,,,
pcyy915p6,99,90,,,,/oracle/stage/112_64,87,,,
pcyy915p6,,99,,,,/outillage,95,,,
pcyy915p6,,99,,,,/outillage/oi2centagent,95,,,
pcyy915p6,,99,,,,/outillage/patrol,95,,,
pcyy915p6,99,90,,,,/sapmnt/FP3,87,,,
pcyy915p6,,95,,,,/sauvebase/FS1,92,,,
pcyy915p6,,95,,,,/sauvebase/FS2,92,,,
pcyy915p6,,95,,,,/sauvebase/FS3,92,,,
pcyy915p6,,95,,,,/sauvebase/savearch,92,,,
pcyy915p6,,99,,,,/ssie7,95,,,
pcyy915p6,99,90,,,,/tmp,87,,,
pcyy915p6,99,90,,,,/usr,87,,,
pcyy915p6,,99,,,,/usr/HORCM,95,,,
pcyy915p6,99,90,,,,/usr/sap,87,,,
pcyy915p6,,95,,,,/usr/sap/DAP,92,,,
pcyy915p6,,95,,,,/usr/sap/FP3,92,,,
pcyy915p6,,95,,,,/usr/sap/FP3/AD_FP3530,92,,,
pcyy915p6,,95,,,,/usr/sap/FP3/put,92,,,
pcyy915p6,,95,,,,/usr/sap/SMD,92,,,
pcyy915p6,,95,,,,/usr/sap/appFP3,92,,,
pcyy915p6,,95,,,,/usr/sap/appFP3/arc_legal_rattrapage,92,,,
pcyy915p6,,95,,,,/usr/sap/appFP3/reprises,92,,,
pcyy915p6,,95,,,,/usr/sap/arch_leg/FP3,92,,,
pcyy915p6,,95,,,,/usr/sap/trans/FP3,92,,,
pcyy915p6,,90,,,,/var,87,,,
pcyy915p6,99,90,,,,/var/outillage,87,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,1:1,,,,,1:1,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,,,,,,,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,1:,,,,,1:,,,
pcyy915p6,,150,,,,,80,,,
pcyy915p6,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,5000,,,,,1000,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,95,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,95,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,98,,,,,90,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_DB_Oracle_FP3,,,,,,,,,,
pcyy915p6_SAP_PAS_FP3_30,,5,,,,,1,,,
pcyy915p6_SAP_PAS_FP3_30,,90,,,,,80,,,
pcyy915p6_SAP_PAS_FP3_30,,,,,,,,,,
pcyy915p6_SAP_PAS_FP3_30,,90,,,,,80,,,
pcyy915p6_SAP_PAS_FP3_30,,,,,,,,,,
pcyy915p6_SAP_PAS_FP3_30,,,,,,,,,,
pcyy915p6_SAP_PAS_FP3_30,,,,,,,,,,
pcyy915p6_SAP_PAS_FP3_30,,6:,,,,,:,,,
pcyy915p6_SAP_PAS_FP3_30,,1:1,,,,,:,,,
pcyy915p6_SAP_PAS_FP3_30,,2:,,,,,:,,,
pcyy915p6_SAP_PAS_FP3_30,,1:1,,,,,:,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,150,,,,,95,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,99,,,,/,85,,,
pcyy920p6,,99,,,,/NMON,95,,,
pcyy920p6,,99,,,,/OmniVision,95,,,
pcyy920p6,,99,,,,/appli/OmniVision/investigation,95,,,
pcyy920p6,,90,,,,/appli/ssie7,80,,,
pcyy920p6,,99,,,,/controlm/agt_8.0.00,95,,,
pcyy920p6,,99,,,,/controlm/agt_8.0.00/ctm/sysout,95,,,
pcyy920p6,99,90,,,,/exploit,87,,,
pcyy920p6,99,90,,,,/home,87,,,
pcyy920p6,,99,,,,/home/fp7adm,95,,,
pcyy920p6,,99,,,,/legato,95,,,
pcyy920p6,,99,,,,/opt,95,,,
pcyy920p6,99,90,,,,/oracle,87,,,
pcyy920p6,99,90,,,,/oracle/FP7,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/11204,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/112_64,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/mirrlogA,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/mirrlogB,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/origlogA,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/origlogB,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/saparch,87,,,
pcyy920p6,99,98,,,,/oracle/FP7/sapdata1,97,,,
pcyy920p6,99,98,,,,/oracle/FP7/sapdata10,97,,,
pcyy920p6,99,98,,,,/oracle/FP7/sapdata2,97,,,
pcyy920p6,99,98,,,,/oracle/FP7/sapdata3,97,,,
pcyy920p6,99,98,,,,/oracle/FP7/sapdata4,97,,,
pcyy920p6,99,90,,,,/oracle/FP7/sapreorg,87,,,
pcyy920p6,99,90,,,,/oracle/FP7/saptrace,87,,,
pcyy920p6,99,90,,,,/oracle/stage,87,,,
pcyy920p6,99,90,,,,/oracle/stage/11204,87,,,
pcyy920p6,99,90,,,,/oracle/stage/112_64,87,,,
pcyy920p6,,99,,,,/outillage,95,,,
pcyy920p6,,99,,,,/outillage/oi2centagent,95,,,
pcyy920p6,,99,,,,/outillage/patrol,95,,,
pcyy920p6,99,90,,,,/sapmnt/FP7,87,,,
pcyy920p6,,95,,,,/sauvebase/FS1,92,,,
pcyy920p6,,95,,,,/sauvebase/FS2,92,,,
pcyy920p6,,95,,,,/sauvebase/FS3,92,,,
pcyy920p6,,95,,,,/sauvebase/savearch,92,,,
pcyy920p6,,90,,,,/ssie7,80,,,
pcyy920p6,99,90,,,,/tmp,87,,,
pcyy920p6,99,90,,,,/usr,87,,,
pcyy920p6,,99,,,,/usr/HORCM,95,,,
pcyy920p6,99,90,,,,/usr/sap,87,,,
pcyy920p6,,95,,,,/usr/sap/DAP,92,,,
pcyy920p6,,95,,,,/usr/sap/FP7,92,,,
pcyy920p6,,95,,,,/usr/sap/FP7/AD_FP7550,92,,,
pcyy920p6,,95,,,,/usr/sap/FP7/put,92,,,
pcyy920p6,,95,,,,/usr/sap/appFP7,92,,,
pcyy920p6,,95,,,,/usr/sap/appFP7/reprises,92,,,
pcyy920p6,,95,,,,/usr/sap/trans/FP7,92,,,
pcyy920p6,,90,,,,/var,87,,,
pcyy920p6,99,90,,,,/var/outillage,87,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,,,,,,,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,1:,,,,,1:,,,
pcyy920p6,,150,,,,,80,,,
pcyy920p6,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,5000,,,,,1000,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,95,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,98,,,,,90,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_DB_Oracle_FP7,,,,,,,,,,
pcyy920p6_SAP_PAS_FP7_70,,5,,,,,1,,,
pcyy920p6_SAP_PAS_FP7_70,,90,,,,,80,,,
pcyy920p6_SAP_PAS_FP7_70,,,,,,,,,,
pcyy920p6_SAP_PAS_FP7_70,,90,,,,,80,,,
pcyy920p6_SAP_PAS_FP7_70,,,,,,,,,,
pcyy920p6_SAP_PAS_FP7_70,,,,,,,,,,
pcyy920p6_SAP_PAS_FP7_70,,,,,,,,,,
pcyy920p6_SAP_PAS_FP7_70,,6:,,,,,:,,,
pcyy920p6_SAP_PAS_FP7_70,,1:1,,,,,:,,,
pcyy920p6_SAP_PAS_FP7_70,,2:,,,,,:,,,
pcyy920p6_SAP_PAS_FP7_70,,1:1,,,,,:,,,
pcyya05p6,,150,,,,,95,,,
pcyya05p6,,,,,,,,,,
pcyya05p6,,99,,,,/,85,,,
pcyya05p6,,99,,,,/INFRAIQ,95,,,
pcyya05p6,,99,,,,/appli,95,,,
pcyya05p6,,99,,,,/home,95,,,
pcyya05p6,,99,,,,/legato,95,,,
pcyya05p6,,99,,,,/log,95,,,
pcyya05p6,,99,,,,/migration,95,,,
pcyya05p6,,99,,,,/opt,95,,,
pcyya05p6,,99,,,,/outillage,95,,,
pcyya05p6,,99,,,,/outillage/oi2centagent,95,,,
pcyya05p6,,99,,,,/outillage/patrol,95,,,
pcyya05p6,,99,,,,/teledist,95,,,
pcyya05p6,,99,,,,/tmp,95,,,
pcyya05p6,,99,,,,/tmp_app,95,,,
pcyya05p6,,99,,,,/usr,95,,,
pcyya05p6,,99,,,,/var,85,,,
pcyya05p6,,99,,,,/var/outillage,95,,,
pcyya05p6,,,,,,,,,,
pcyya05p6,,,,,,,,,,
pcyya05p6,,,,,,,,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,1:,,,,,1:,,,
pcyya05p6,,150,,,,,80,,,
pcyya05p6,,,,,,,,,,
pcyya12p6,,150,,,,,95,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,99,,,,/,85,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,99,,,,/home,95,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,99,,,,/opt,95,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,99,,,,/outillage,95,,,
pcyya12p6,,99,,,,/outillage/oi2centagent,95,,,
pcyya12p6,,99,,,,/tmp,95,,,
pcyya12p6,,99,,,,/usr,95,,,
pcyya12p6,,99,,,,/var,85,,,
pcyya12p6,,99,,,,/var/outillage,95,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,,,,,,,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,1:,,,,,1:,,,
pcyya12p6,,150,,,,,80,,,
pcyya12p6,,,,,,,,,,
pcyya14p6,,150,,,,,95,,,
pcyya14p6,,,,,,,,,,
pcyya14p6,,99,,,,/,85,,,
pcyya14p6,,99,,,,/NMON,95,,,
pcyya14p6,,99,,,,/OmniVision,95,,,
pcyya14p6,,99,,,,/appli/OmniVision/investigation,95,,,
pcyya14p6,,90,,,,/exploit,87,,,
pcyya14p6,,90,,,,/home,87,,,
pcyya14p6,,99,,,,/home/fp7adm,95,,,
pcyya14p6,,99,,,,/legato,95,,,
pcyya14p6,,99,,,,/opt,95,,,
pcyya14p6,,90,,,,/oracle,87,,,
pcyya14p6,,90,,,,/oracle/FP7,87,,,
pcyya14p6,,90,,,,/oracle/FP7/11204,87,,,
pcyya14p6,,90,,,,/oracle/FP7/mirrlogA,87,,,
pcyya14p6,,90,,,,/oracle/FP7/mirrlogB,87,,,
pcyya14p6,,90,,,,/oracle/FP7/origlogA,87,,,
pcyya14p6,,90,,,,/oracle/FP7/origlogB,87,,,
pcyya14p6,,90,,,,/oracle/FP7/saparch,87,,,
pcyya14p6,,98,,,,/oracle/FP7/sapdata1,97,,,
pcyya14p6,,98,,,,/oracle/FP7/sapdata10,97,,,
pcyya14p6,,98,,,,/oracle/FP7/sapdata2,97,,,
pcyya14p6,,98,,,,/oracle/FP7/sapdata3,97,,,
pcyya14p6,,98,,,,/oracle/FP7/sapdata4,97,,,
pcyya14p6,,90,,,,/oracle/FP7/sapreorg,87,,,
pcyya14p6,,90,,,,/oracle/FP7/saptrace,87,,,
pcyya14p6,,90,,,,/oracle/stage,87,,,
pcyya14p6,,90,,,,/oracle/stage/11204,87,,,
pcyya14p6,,90,,,,/oracle/stage/112_64,87,,,
pcyya14p6,,99,,,,/outillage,95,,,
pcyya14p6,,99,,,,/outillage/oi2centagent,95,,,
pcyya14p6,,99,,,,/outillage/patrol,95,,,
pcyya14p6,,90,,,,/sapmnt/FP7,87,,,
pcyya14p6,,90,,,,/tmp,87,,,
pcyya14p6,,90,,,,/usr,87,,,
pcyya14p6,,99,,,,/usr/HORCM,95,,,
pcyya14p6,,90,,,,/usr/sap,87,,,
pcyya14p6,,95,,,,/usr/sap/DAP,92,,,
pcyya14p6,,95,,,,/usr/sap/FP7,92,,,
pcyya14p6,,95,,,,/usr/sap/FP7/AD_FP7550,92,,,
pcyya14p6,,95,,,,/usr/sap/FP7/put,92,,,
pcyya14p6,,95,,,,/usr/sap/appFP7,92,,,
pcyya14p6,,95,,,,/usr/sap/appFP7/reprises,92,,,
pcyya14p6,,95,,,,/usr/sap/trans/FP7,92,,,
pcyya14p6,,90,,,,/var,87,,,
pcyya14p6,,90,,,,/var/outillage,87,,,
pcyya14p6,,,,,,,,,,
pcyya14p6,,,,,,,,,,
pcyya14p6,,,,,,,,,,
pcyya14p6,,,,,,,,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,1:,,,,,1:,,,
pcyya14p6,,150,,,,,80,,,
pcyya14p6,,,,,,,,,,
pcyya14p6_SAP_PAS_FC7_70,,5,,,,,1,,,
pcyya14p6_SAP_PAS_FC7_70,,90,,,,,80,,,
pcyya14p6_SAP_PAS_FC7_70,,,,,,,,,,
pcyya14p6_SAP_PAS_FC7_70,,90,,,,,80,,,
pcyya14p6_SAP_PAS_FC7_70,,,,,,,,,,
pcyya14p6_SAP_PAS_FC7_70,,,,,,,,,,
pcyya14p6_SAP_PAS_FC7_70,,,,,,,,,,
pcyya14p6_SAP_PAS_FC7_70,,6:,,,,,:,,,
pcyya14p6_SAP_PAS_FC7_70,,1:1,,,,,:,,,
pcyya14p6_SAP_PAS_FC7_70,,2:,,,,,:,,,
pcyya14p6_SAP_PAS_FC7_70,,1:1,,,,,:,,,
pcyya25p6,,150,,,,,95,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,99,,,,/,85,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,99,,,,/home,95,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,99,,,,/opt,95,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,99,,,,/outillage,95,,,
pcyya25p6,,99,,,,/outillage/oi2centagent,95,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,,,,,,,,,
pcyya25p6,,99,,,,/tmp,95,,,
